timestamp,race_id,state,county,trump_votes,biden_votes,other_votes,precincts_total,precints_reporting,delta,cont
2020-11-04 19:33:39,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:40:12,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:45:07,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:51:40,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:56:28,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 19:59:44,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:03:01,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:07:56,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:14:28,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:17:45,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:20:55,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 20:22:33,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 22:29:55,5160,Maine 02,Oxford,31925,26522,1851,74,0,-14817,True
2020-11-04 22:34:49,5160,Maine 02,Oxford,31925,26522,1851,74,0,-31925,True
2020-11-04 16:08:00,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:16:12,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:19:28,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:26:01,5160,Maine 02,Penobscot,69649,59898,4083,124,0,-29235,True
2020-11-04 16:35:51,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:40:46,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:45:40,5160,Maine 02,Penobscot,69662,59903,4084,124,0,-29235,True
2020-11-04 16:58:46,5160,Maine 02,Penobscot,70186,60120,4108,124,0,-29235,True
2020-11-04 17:06:50,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:11:39,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:19:50,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:29:32,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:34:27,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:37:43,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 17:47:26,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:00:32,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:08:43,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:13:38,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:18:33,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:31:40,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:41:29,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:46:24,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 18:54:35,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:01:08,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:04:25,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:10:57,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:12:36,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:18:55,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:22:12,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:27:06,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:30:23,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:33:39,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:40:12,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:45:07,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:51:40,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:56:28,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 19:59:44,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:03:01,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:07:56,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:14:28,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:17:45,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:20:55,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29235,True
2020-11-04 20:22:33,5160,Maine 02,Penobscot,72451,62571,4269,124,0,-29169,True
2020-11-04 22:29:55,5160,Maine 02,Penobscot,72517,62607,4272,124,0,-29235,True
2020-11-04 22:34:49,5160,Maine 02,Penobscot,72517,62607,4272,124,0,-72517,True
2020-11-04 16:08:00,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:16:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:19:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:26:01,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:35:51,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:40:46,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:45:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 16:58:46,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:06:50,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:11:39,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:19:50,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:29:32,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:34:27,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:37:43,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 17:47:26,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:00:32,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:08:43,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:13:38,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:18:33,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:31:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:41:29,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:46:24,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 18:54:35,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:01:08,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:04:25,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:10:57,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:12:36,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:18:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:22:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:27:06,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:30:23,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:33:39,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:40:12,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:45:07,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:51:40,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:56:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 19:59:44,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:03:01,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:07:56,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:14:28,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:17:45,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:20:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 20:22:33,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 22:29:55,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-4531,True
2020-11-04 22:34:49,5160,Maine 02,Piscataquis,10613,6071,439,38,0,-10613,True
2020-11-04 16:08:00,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12786,True
2020-11-04 16:16:12,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12786,True
2020-11-04 16:19:28,5160,Maine 02,Somerset,26545,16507,1127,68,0,-12411,True
2020-11-04 16:26:01,5160,Maine 02,Somerset,26920,16688,1136,68,0,-12786,True
2020-11-04 16:35:51,5160,Maine 02,Somerset,26920,16688,1136,68,0,-12786,True
2020-11-04 16:40:46,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 16:45:40,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 16:58:46,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:06:50,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:11:39,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:19:50,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:29:32,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:34:27,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:37:43,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 17:47:26,5160,Maine 02,Somerset,27269,16903,1152,68,0,-12786,True
2020-11-04 18:00:32,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:08:43,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:13:38,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:18:33,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:31:40,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:41:29,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:46:24,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 18:54:35,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:01:08,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:04:25,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:10:57,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:12:36,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:18:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:22:12,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:27:06,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:30:23,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:33:39,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:40:12,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:45:07,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:51:40,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:56:28,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 19:59:44,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:03:01,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:07:56,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:14:28,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:17:45,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:20:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 20:22:33,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 22:29:55,5160,Maine 02,Somerset,28102,17224,1184,68,0,-12786,True
2020-11-04 22:34:49,5160,Maine 02,Somerset,28102,17224,1184,68,0,-28102,True
2020-11-04 16:08:00,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:16:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:19:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:26:01,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:35:51,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:40:46,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:45:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 16:58:46,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:06:50,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:11:39,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:19:50,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:29:32,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:34:27,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:37:43,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 17:47:26,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:00:32,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:08:43,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:13:38,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:18:33,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:31:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:41:29,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:46:24,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 18:54:35,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:01:08,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:04:25,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:10:57,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:12:36,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:18:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:22:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:27:06,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:30:23,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:33:39,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:40:12,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:45:07,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:51:40,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:56:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 19:59:44,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:03:01,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:07:56,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:14:28,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:17:45,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:20:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 20:22:33,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 22:29:55,5160,Maine 02,Waldo,18926,21508,1720,56,0,-8194,True
2020-11-04 22:34:49,5160,Maine 02,Waldo,18926,21508,1720,56,0,-18926,True
2020-11-04 16:08:00,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:16:12,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:19:28,5160,Maine 02,Washington,16152,10302,646,90,0,-7405,True
2020-11-04 16:26:01,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:35:51,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:40:46,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:45:40,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 16:58:46,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:06:50,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:11:39,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:19:50,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:29:32,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:34:27,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:37:43,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 17:47:26,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:00:32,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:08:43,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:13:38,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:18:33,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:31:40,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:41:29,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:46:24,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 18:54:35,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:01:08,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:04:25,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:10:57,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:12:36,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:18:55,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:22:12,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:27:06,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:30:23,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:33:39,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:40:12,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:45:07,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:51:40,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:56:28,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 19:59:44,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:03:01,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:07:56,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:14:28,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:17:45,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:20:55,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 20:22:33,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 22:29:55,5160,Maine 02,Washington,16488,10518,659,90,0,-7405,True
2020-11-04 22:34:49,5160,Maine 02,Washington,16488,10518,659,90,0,-16488,True
2020-11-04 18:59:02,4321,Maryland,Kent,4378,3663,177,4,4,-193,True
2020-11-05 18:43:14,4321,Maryland,Kent,4378,3663,177,4,4,-193,True
2020-11-05 17:46:05,4322,Massachusetts,Essex,109670,212155,5596,239,188,-3408,True
2020-11-04 16:21:30,4322,Massachusetts,Middlesex,178176,446112,11600,474,378,-5510,True
2020-11-04 21:19:54,4323,Michigan,Antrim,4509,7769,145,16,1,-4509,True
2020-11-07 21:26:44,4323,Michigan,Dickinson,9617,4744,317,15,15,-1148,True
2020-11-07 21:26:44,4323,Michigan,Marquette,16288,20465,734,36,36,-1,True
2020-11-07 21:26:44,4323,Michigan,Menominee,8120,4315,293,20,20,-3,True
2020-11-07 21:26:44,4323,Michigan,Midland,27706,20513,9957,50,50,-31,True
2020-11-07 21:26:44,4323,Michigan,Muskegon,46408,46389,1740,75,75,-1864,True
2020-11-07 21:26:44,4323,Michigan,Oakland,328313,438147,199865,506,506,-2397,True
2020-11-05 22:04:30,4330,New Hampshire,Grafton,19908,33189,881,41,38,-3,True
2020-11-05 18:45:33,4330,New Hampshire,Hillsborough,104715,122364,3972,50,42,-90,True
2020-11-05 22:04:30,4330,New Hampshire,Rockingham,96159,100064,2886,41,40,-301,True
2020-11-05 04:05:54,4333,New York,Queens,586900,1643189,17026,1434,1434,-405675,True
2020-11-04 21:17:36,4339,Pennsylvania,Adams,37009,17919,792,50,50,-7065,True
2020-11-04 21:17:36,4339,Pennsylvania,Cameron,1771,634,29,10,10,-33,True
2020-11-04 21:17:36,4339,Pennsylvania,Carbon,19415,6278,344,51,51,-69,True
2020-11-04 21:17:36,4339,Pennsylvania,Clarion,14363,4615,235,41,0,-841,True
2020-11-05 21:10:18,4347,Virginia,Augusta,30556,10748,594,26,26,-17,True
2020-11-05 21:10:18,4347,Virginia,Botetourt,15033,5637,254,11,11,-12,True
2020-11-05 21:10:18,4347,Virginia,Charlottesville City,3046,20197,305,10,10,-542,True
2020-11-07 20:19:04,4347,Virginia,Chesterfield,98541,111094,2941,60,81,-5804,True
2020-11-07 20:19:04,4347,Virginia,Lynchburg City,27966,23394,1381,19,19,-10869,True
2020-11-07 20:19:04,4347,Virginia,Virginia Beach City,115107,134252,4168,101,101,-10602,True
2020-11-04 20:33:08,4350,Wisconsin,Adams,7363,4329,115,23,23,-1,True
